distancia_km,tiempo_min,velocidad_kmh,carga_kg,peso_vehiculo_kg,capacidad_kg,cilindraje_l,rendimiento_km_l,factor_trafico,factor_clima,hora_sin,hora_cos,tipo_via_codigo,detenciones_estimadas,pendiente_pct,consumo_base_l,consumo_real_l,fuente
5.47963,14.42678,22.78939,400.114,1400.0,800.0,2.337,14.1819,1.3606,1.0371,-0.96593,0.25882,0,6,2.5413,0.386381,0.690846,SIMULADO_CONTROLADO
1.58464,2.91183,32.65253,175.599,6500.0,1200.0,1.794,10.2765,1.0243,0.98,0.0,-1.0,1,1,3.4098,0.154201,0.17349,SIMULADO_CONTROLADO
1.22293,3.65885,20.05428,311.288,900.0,500.0,3.922,13.8612,1.186,1.0463,-0.25882,0.96593,0,2,2.9603,0.088226,0.125726,SIMULADO_CONTROLADO
3.18779,6.21457,30.77728,269.318,4200.0,2500.0,6.434,8.2122,1.2059,0.9816,0.5,0.86603,1,2,1.0985,0.388177,0.480397,SIMULADO_CONTROLADO
4.20104,7.38217,34.14473,318.918,2800.0,7000.0,6.403,10.9974,1.3812,1.0692,-0.70711,0.70711,1,4,0.2274,0.382004,0.632888,SIMULADO_CONTROLADO
4.3859,9.40084,27.99264,210.603,6500.0,1800.0,4.239,9.1404,1.211,0.98,0.86603,-0.5,0,8,1.029,0.479837,0.682123,SIMULADO_CONTROLADO
1.79633,2.12629,50.6892,63.534,1400.0,500.0,5.293,11.5356,1.0599,1.0973,-1.0,-0.0,2,1,0.0,0.155721,0.197945,SIMULADO_CONTROLADO
3.423,10.71424,19.16888,248.106,2200.0,500.0,2.523,14.3627,1.1703,1.0159,-0.70711,0.70711,3,7,3.2313,0.238325,0.355868,SIMULADO_CONTROLADO
1.33712,2.87908,27.86555,2107.941,900.0,4000.0,2.389,16.4415,1.0,0.98,0.70711,0.70711,3,4,2.1582,0.081326,0.100019,SIMULADO_CONTROLADO
2.19374,3.51168,37.48191,138.138,9000.0,1200.0,4.945,7.5509,1.0,1.0343,-0.86603,0.5,1,0,0.0,0.290528,0.317299,SIMULADO_CONTROLADO
1.66332,4.71523,21.16534,815.871,9000.0,1200.0,5.366,5.9906,1.293,1.0358,-0.25882,0.96593,3,6,1.2053,0.277656,0.466568,SIMULADO_CONTROLADO
1.46927,3.64034,24.2165,92.434,2800.0,500.0,5.132,9.7251,1.1,1.0321,-1.0,-0.0,3,3,3.8695,0.15108,0.21205,SIMULADO_CONTROLADO
2.2623,6.38479,21.25954,423.59,2800.0,2500.0,1.754,14.1879,1.1182,1.0971,0.70711,0.70711,3,6,5.2153,0.159453,0.242678,SIMULADO_CONTROLADO
0.79064,1.3922,34.07453,458.728,900.0,500.0,3.088,15.8709,1.293,1.0521,-0.86603,0.5,1,1,0.0,0.049817,0.083427,SIMULADO_CONTROLADO
3.9691,12.88795,18.47821,1846.865,9000.0,7000.0,1.434,6.5188,1.3835,1.0708,1.0,0.0,3,13,7.0389,0.608871,1.240465,SIMULADO_CONTROLADO
1.47414,1.91663,46.14801,427.591,6500.0,800.0,5.367,7.9978,1.2455,1.0238,0.5,0.86603,2,1,0.4852,0.184319,0.258524,SIMULADO_CONTROLADO
3.84158,15.27194,15.09272,246.996,900.0,500.0,2.852,15.3968,1.4685,1.0542,-0.70711,-0.70711,0,5,0.0,0.249505,0.469285,SIMULADO_CONTROLADO
0.95086,1.57092,36.31723,1748.964,2800.0,2500.0,3.478,14.7798,1.2404,0.98,0.5,0.86603,1,1,6.1907,0.064335,0.093955,SIMULADO_CONTROLADO
1.46997,1.77737,49.62286,538.623,1400.0,1200.0,4.268,13.3723,1.2084,1.0466,-0.25882,-0.96593,2,2,0.3142,0.109926,0.147194,SIMULADO_CONTROLADO
0.78816,1.79699,26.31588,857.189,4200.0,2500.0,1.203,13.3282,1.1985,1.0009,0.0,1.0,0,1,5.7,0.059135,0.081934,SIMULADO_CONTROLADO
0.76077,1.02795,44.40486,453.306,4200.0,500.0,3.077,11.795,1.0,1.0944,-0.96593,-0.25882,1,0,1.1037,0.064499,0.08982,SIMULADO_CONTROLADO
1.06568,3.43744,18.60127,1339.107,2200.0,7000.0,5.055,12.7647,1.313,1.0384,0.70711,0.70711,3,2,1.8845,0.083486,0.130609,SIMULADO_CONTROLADO
0.96403,1.72326,33.56533,485.856,2800.0,1200.0,2.716,14.5743,1.0,1.0648,-0.86603,-0.5,0,1,0.0,0.066146,0.081153,SIMULADO_CONTROLADO
0.79435,1.20194,39.65324,2949.558,4200.0,4000.0,4.224,9.9017,1.0662,1.0468,-0.96593,0.25882,1,0,5.1826,0.080223,0.110956,SIMULADO_CONTROLADO
2.083,5.89841,21.18876,3470.738,1400.0,7000.0,6.379,13.0059,1.1637,1.1163,0.5,0.86603,0,3,4.8942,0.160158,0.248691,SIMULADO_CONTROLADO
3.14425,3.33956,56.49098,259.986,900.0,1800.0,1.826,15.3108,1.0336,0.98,0.0,1.0,2,2,1.113,0.205361,0.208388,SIMULADO_CONTROLADO
3.26006,9.29495,21.04407,532.815,2200.0,1200.0,2.622,11.8119,1.0877,1.0299,-0.70711,0.70711,0,5,2.3427,0.275997,0.375396,SIMULADO_CONTROLADO
0.38867,1.27284,18.32152,822.942,2800.0,1200.0,4.825,13.5078,1.4543,0.9918,0.25882,-0.96593,3,0,3.8904,0.028774,0.05374,SIMULADO_CONTROLADO
1.65499,4.74949,20.90738,1047.936,2200.0,2500.0,4.371,13.8277,1.3366,0.98,0.0,-1.0,0,3,1.51,0.119687,0.176569,SIMULADO_CONTROLADO
1.52752,4.16388,22.01095,91.284,2200.0,500.0,6.383,11.9681,1.0503,0.9889,0.96593,0.25882,3,1,5.3649,0.127632,0.159935,SIMULADO_CONTROLADO
5.05871,12.78947,23.7322,620.596,900.0,800.0,1.383,15.1638,1.0849,1.0877,0.25882,-0.96593,3,13,2.2777,0.333604,0.5393,SIMULADO_CONTROLADO
1.70559,4.61743,22.16285,482.839,6500.0,2500.0,5.853,7.8663,1.0,1.0336,-0.96593,0.25882,3,4,1.4091,0.216824,0.292194,SIMULADO_CONTROLADO
1.9536,5.40401,21.69057,367.572,6500.0,500.0,3.789,9.6437,1.2728,1.0251,-0.86603,0.5,3,3,0.0,0.202579,0.33573,SIMULADO_CONTROLADO
0.55376,1.23003,27.01192,865.615,1400.0,1200.0,2.403,14.5823,1.12,1.0698,-0.96593,0.25882,0,0,0.0,0.037975,0.058308,SIMULADO_CONTROLADO
1.04152,2.77358,22.53082,774.44,4200.0,2500.0,3.868,10.2585,1.0,1.0402,1.0,0.0,3,3,3.736,0.101527,0.133645,SIMULADO_CONTROLADO
0.51975,0.59837,52.11644,63.39,1400.0,800.0,3.385,13.4564,1.1761,1.0626,-1.0,-0.0,2,0,2.9944,0.038624,0.05219,SIMULADO_CONTROLADO
2.1844,6.19969,21.14042,5458.188,2200.0,7000.0,2.15,13.8177,1.2302,1.0495,0.5,-0.86603,3,6,4.213,0.158087,0.295373,SIMULADO_CONTROLADO
5.16622,14.3855,21.54759,460.739,2200.0,7000.0,2.363,12.6176,1.3141,1.0594,0.70711,-0.70711,3,10,1.318,0.409444,0.721404,SIMULADO_CONTROLADO
1.07313,1.20205,53.56478,167.555,9000.0,500.0,2.727,7.1728,1.1483,1.0148,0.96593,-0.25882,2,1,0.0,0.149612,0.215517,SIMULADO_CONTROLADO
1.71632,2.35276,43.7696,35.297,2800.0,800.0,4.127,11.3914,1.1004,1.0821,-0.5,0.86603,1,3,1.4577,0.150668,0.207022,SIMULADO_CONTROLADO
0.96938,2.57134,22.61956,1288.762,4200.0,7000.0,1.64,10.9166,1.4778,0.9805,0.86603,0.5,0,1,6.7796,0.088798,0.141954,SIMULADO_CONTROLADO
1.25079,3.04725,24.62796,68.952,1400.0,500.0,1.671,18.0,1.1611,1.0311,-0.70711,0.70711,0,0,0.4739,0.069489,0.092883,SIMULADO_CONTROLADO
2.2186,4.89056,27.21901,1575.262,9000.0,1800.0,2.958,8.9966,1.2751,1.0844,-0.70711,0.70711,1,2,2.4235,0.246605,0.445054,SIMULADO_CONTROLADO
6.81643,16.9624,24.11131,2348.201,4200.0,7000.0,4.949,10.7458,1.0737,1.0281,-0.70711,-0.70711,3,16,0.0,0.634331,0.907726,SIMULADO_CONTROLADO
4.99731,6.28958,47.67228,1233.384,900.0,2500.0,6.385,14.248,1.2704,1.0156,0.0,1.0,2,3,1.4083,0.350739,0.490676,SIMULADO_CONTROLADO
5.99058,8.27861,43.41726,449.666,2200.0,1200.0,1.264,15.4565,1.0,1.138,-0.5,-0.86603,1,10,1.6307,0.387576,0.501238,SIMULADO_CONTROLADO
3.86505,16.7509,13.84421,440.763,2800.0,500.0,6.353,11.2504,1.0861,1.0988,0.5,0.86603,0,7,3.1969,0.343547,0.521859,SIMULADO_CONTROLADO
1.69861,1.74275,58.48025,79.622,2200.0,1200.0,4.836,12.9631,1.0,1.0414,0.86603,-0.5,2,3,1.8323,0.131034,0.160208,SIMULADO_CONTROLADO
1.52095,1.64556,55.45641,861.143,6500.0,1800.0,5.975,7.4965,1.0632,0.9913,0.25882,0.96593,2,0,0.0,0.202887,0.240991,SIMULADO_CONTROLADO
1.07873,3.76818,17.17645,335.14,2800.0,500.0,4.043,13.8876,1.3601,0.98,-0.96593,-0.25882,3,3,1.1058,0.077676,0.13205,SIMULADO_CONTROLADO
1.67752,1.80569,55.74117,1486.691,2800.0,1800.0,3.654,14.0792,1.062,1.0669,0.25882,-0.96593,2,1,2.0717,0.119149,0.153343,SIMULADO_CONTROLADO
5.2151,6.85419,45.65179,626.69,2200.0,1200.0,5.361,14.2617,1.2749,1.092,-0.5,0.86603,2,4,0.408,0.365672,0.528496,SIMULADO_CONTROLADO
5.17575,20.59323,15.07995,169.249,6500.0,1200.0,4.121,8.9648,1.4028,1.0528,-0.86603,-0.5,3,11,0.7132,0.577341,1.094163,SIMULADO_CONTROLADO
8.48732,12.29145,41.43035,4794.253,4200.0,7000.0,5.956,12.7211,1.1556,0.98,0.96593,-0.25882,1,13,4.6109,0.667182,1.046464,SIMULADO_CONTROLADO
2.34192,10.12078,13.88381,1707.201,4200.0,7000.0,5.933,10.0384,1.319,1.0422,-1.0,-0.0,3,4,1.1878,0.233295,0.410974,SIMULADO_CONTROLADO
0.6809,1.21927,33.50667,98.565,4200.0,2500.0,4.011,13.4512,1.245,1.0131,1.0,0.0,1,1,3.4239,0.05062,0.068667,SIMULADO_CONTROLADO
2.99996,7.25059,24.82527,993.666,4200.0,2500.0,4.241,10.3356,1.1786,1.0423,1.0,0.0,0,2,2.1284,0.290255,0.434035,SIMULADO_CONTROLADO
6.86475,13.95772,29.50945,1386.416,6500.0,1800.0,3.618,7.3149,1.2801,1.1225,1.0,0.0,1,8,0.0,0.938466,1.673483,SIMULADO_CONTROLADO
5.67357,15.58503,21.84238,106.939,1400.0,500.0,4.854,15.8491,1.4544,1.0705,-0.96593,-0.25882,0,5,1.8008,0.357973,0.674359,SIMULADO_CONTROLADO
1.38435,2.47235,33.59587,926.665,2800.0,1200.0,4.816,12.825,1.058,1.0609,-0.25882,0.96593,0,0,3.1111,0.107941,0.152169,SIMULADO_CONTROLADO
0.74376,1.49605,29.82883,396.963,900.0,500.0,4.648,14.6313,1.0065,1.033,-0.86603,0.5,3,1,6.1472,0.050833,0.067369,SIMULADO_CONTROLADO
0.72432,1.55797,27.89466,934.375,2200.0,1200.0,1.53,13.6787,1.0,1.0537,0.0,-1.0,3,2,0.8783,0.052952,0.069529,SIMULADO_CONTROLADO
1.13872,4.28117,15.95894,1239.058,2200.0,1800.0,6.307,10.9477,1.3191,1.0025,0.0,1.0,0,1,2.321,0.104014,0.166076,SIMULADO_CONTROLADO
1.28869,5.81226,13.30318,1950.344,1400.0,2500.0,2.979,13.3593,1.3407,1.06,-0.25882,0.96593,3,2,4.4091,0.096464,0.182103,SIMULADO_CONTROLADO
1.60036,3.35791,28.59571,883.588,2800.0,1200.0,2.505,13.239,1.0741,1.0263,0.70711,-0.70711,0,2,5.1471,0.120882,0.187718,SIMULADO_CONTROLADO
3.28406,4.70686,41.86306,376.835,2800.0,800.0,2.319,12.9764,1.0,0.998,-0.5,-0.86603,1,3,1.1373,0.253079,0.290624,SIMULADO_CONTROLADO
1.55704,1.85778,50.28712,2132.792,2800.0,2500.0,1.567,11.1661,1.052,1.0717,0.5,-0.86603,2,1,2.1728,0.139444,0.185855,SIMULADO_CONTROLADO
2.12022,3.08138,41.2844,555.635,9000.0,800.0,3.622,8.4025,1.2477,0.98,0.96593,-0.25882,1,3,4.8367,0.252332,0.420599,SIMULADO_CONTROLADO
0.48324,0.60058,48.27765,457.004,2200.0,500.0,1.42,13.6572,1.1493,1.0105,0.96593,-0.25882,2,0,3.574,0.035384,0.051799,SIMULADO_CONTROLADO
1.07993,2.79312,23.19828,1019.696,900.0,2500.0,2.053,16.6623,1.1889,1.0626,-0.5,-0.86603,3,3,4.6702,0.064812,0.101373,SIMULADO_CONTROLADO
1.03751,1.95597,31.82575,1492.384,6500.0,2500.0,1.228,9.1006,1.0763,1.0901,0.5,-0.86603,0,0,4.96,0.114004,0.176649,SIMULADO_CONTROLADO
0.40155,1.0517,22.90836,3600.942,1400.0,7000.0,2.126,14.8292,1.3223,1.0562,0.70711,0.70711,0,0,3.6628,0.027078,0.044457,SIMULADO_CONTROLADO
1.52605,2.9592,30.94189,1352.354,9000.0,4000.0,6.475,6.2531,1.2149,1.0048,0.70711,-0.70711,3,3,2.8014,0.244047,0.400446,SIMULADO_CONTROLADO
0.48691,0.72847,40.10396,4181.34,4200.0,7000.0,4.07,11.9698,1.2538,1.0327,0.5,-0.86603,2,0,1.091,0.040678,0.057998,SIMULADO_CONTROLADO
1.44082,1.96602,43.97158,1143.582,1400.0,2500.0,1.556,14.5783,1.1855,1.0481,-0.70711,-0.70711,2,1,1.9872,0.098833,0.140439,SIMULADO_CONTROLADO
2.24464,4.49026,29.9935,445.443,4200.0,4000.0,4.19,11.5257,1.2439,1.1052,0.5,-0.86603,1,1,2.1265,0.194752,0.279455,SIMULADO_CONTROLADO
5.27417,7.85165,40.30363,520.171,9000.0,800.0,4.384,6.8382,1.2334,1.0764,0.86603,0.5,1,11,5.0179,0.771275,1.359165,SIMULADO_CONTROLADO
0.9921,1.03375,57.5826,560.203,9000.0,1800.0,4.103,5.9762,1.0115,1.0768,-0.25882,-0.96593,2,0,2.8703,0.166009,0.209595,SIMULADO_CONTROLADO
2.19834,3.0734,42.91681,3419.111,2200.0,7000.0,2.981,12.1222,1.2197,1.0379,-0.86603,0.5,2,5,2.8902,0.181348,0.254214,SIMULADO_CONTROLADO
1.20662,3.64521,19.86102,2099.92,900.0,4000.0,4.683,13.243,1.2866,0.9868,0.70711,-0.70711,0,1,0.4125,0.091114,0.145923,SIMULADO_CONTROLADO
0.45936,0.59353,46.43715,790.285,900.0,1200.0,1.956,14.7648,1.3448,0.98,-0.70711,-0.70711,2,0,5.0294,0.031112,0.044126,SIMULADO_CONTROLADO
5.31487,6.88946,46.28698,2236.288,9000.0,7000.0,2.364,6.9676,1.2266,1.0214,0.5,-0.86603,2,4,0.8886,0.762797,1.038001,SIMULADO_CONTROLADO
2.32094,3.9254,35.4758,450.98,4200.0,1200.0,6.472,11.7984,1.0056,1.0665,0.96593,-0.25882,0,4,1.9021,0.196716,0.262884,SIMULADO_CONTROLADO
2.89197,4.28137,40.52861,393.831,6500.0,500.0,3.403,10.0578,1.0302,1.0124,-0.70711,0.70711,1,2,5.2498,0.287535,0.415099,SIMULADO_CONTROLADO
5.89582,14.1647,24.97401,1695.363,6500.0,4000.0,1.983,8.6282,1.0904,1.0607,-0.25882,0.96593,3,11,4.3619,0.683317,1.064261,SIMULADO_CONTROLADO
1.4351,1.81631,47.4072,834.41,6500.0,1200.0,2.35,11.6462,1.1903,0.9992,0.86603,0.5,2,0,0.7155,0.123225,0.170712,SIMULADO_CONTROLADO
0.64791,1.63275,23.80914,104.292,2800.0,500.0,5.038,11.8383,1.1404,1.0062,-0.5,-0.86603,0,0,0.2345,0.054729,0.07154,SIMULADO_CONTROLADO
0.97963,1.99765,29.42342,383.582,2200.0,800.0,1.816,14.7895,1.0,1.0984,-0.5,0.86603,0,1,2.0722,0.066238,0.082107,SIMULADO_CONTROLADO
0.59126,0.7058,50.26279,18.108,1400.0,500.0,3.076,13.089,1.0,1.0695,0.0,-1.0,2,0,1.2895,0.045172,0.043121,SIMULADO_CONTROLADO
4.36351,5.95344,43.97643,6065.935,2200.0,7000.0,2.941,12.9341,1.0,1.0212,0.0,-1.0,1,6,0.0,0.337365,0.450511,SIMULADO_CONTROLADO
7.03907,15.05952,28.04499,1948.96,6500.0,4000.0,2.408,10.6618,1.0,0.9976,-0.25882,0.96593,3,20,0.9181,0.660214,0.928926,SIMULADO_CONTROLADO
2.22664,2.5568,52.25222,6083.489,900.0,7000.0,3.727,13.3681,1.1389,1.0777,-0.70711,-0.70711,2,3,0.0,0.166564,0.23568,SIMULADO_CONTROLADO
3.349,10.57977,18.99285,553.453,1400.0,800.0,1.784,14.8636,1.5312,1.0744,-0.86603,0.5,3,9,4.3983,0.225316,0.500373,SIMULADO_CONTROLADO
3.97721,11.80603,20.21277,705.898,6500.0,4000.0,3.62,9.4362,1.4475,1.0638,0.5,0.86603,0,3,4.2662,0.421485,0.791761,SIMULADO_CONTROLADO
6.15619,7.6853,48.06211,1597.167,4200.0,1800.0,1.373,10.9547,1.0035,1.027,-0.5,-0.86603,1,12,5.4604,0.56197,0.783496,SIMULADO_CONTROLADO
6.84858,14.21486,28.9074,148.852,1400.0,1200.0,6.343,10.6127,1.184,0.9857,0.70711,0.70711,0,5,3.2418,0.645319,0.855233,SIMULADO_CONTROLADO
0.30413,0.30135,60.55419,1684.174,900.0,2500.0,4.406,15.2062,1.0,1.0343,0.86603,0.5,2,0,1.5586,0.02,0.024989,SIMULADO_CONTROLADO
1.23566,2.07063,35.80515,3669.057,1400.0,7000.0,1.598,18.0,1.0,1.0983,-0.96593,-0.25882,0,2,4.6491,0.068648,0.092172,SIMULADO_CONTROLADO
2.0418,2.95216,41.4976,866.574,900.0,1800.0,2.211,15.6558,1.0,0.9941,-0.86603,0.5,1,4,1.0269,0.130418,0.151042,SIMULADO_CONTROLADO
1.11178,1.71391,38.92072,124.623,1400.0,500.0,5.103,14.0845,1.1239,1.0371,-0.70711,0.70711,1,0,0.0,0.078937,0.093393,SIMULADO_CONTROLADO
1.63284,3.30669,29.628,3681.441,6500.0,4000.0,5.078,7.1541,1.1308,1.1086,-1.0,-0.0,0,1,2.1908,0.228239,0.414081,SIMULADO_CONTROLADO
2.75946,8.11827,20.39443,671.17,9000.0,800.0,3.134,8.3531,1.2004,1.0213,0.0,-1.0,0,5,3.3632,0.330351,0.551046,SIMULADO_CONTROLADO
2.70583,4.17007,38.93209,531.239,2200.0,800.0,1.987,13.4539,1.2661,1.0293,0.5,-0.86603,2,5,0.7949,0.201119,0.295853,SIMULADO_CONTROLADO
3.88912,13.40712,17.40471,2102.773,2200.0,2500.0,4.04,14.3783,1.1061,0.98,0.86603,0.5,3,10,0.3002,0.270486,0.374092,SIMULADO_CONTROLADO
2.07654,4.92437,25.30117,1504.212,6500.0,4000.0,2.665,10.0295,1.1658,1.063,-1.0,-0.0,0,1,1.6246,0.207042,0.315114,SIMULADO_CONTROLADO
0.13951,0.20583,40.66673,1671.413,2200.0,4000.0,1.713,14.7871,1.0,1.0017,-0.96593,0.25882,1,0,3.365,0.009434,0.011366,SIMULADO_CONTROLADO
1.52606,3.77467,24.25732,2053.926,1400.0,7000.0,3.034,14.9468,1.0,0.98,0.70711,0.70711,0,3,2.1946,0.1021,0.119002,SIMULADO_CONTROLADO
2.56799,6.01933,25.59743,5642.895,6500.0,7000.0,5.18,8.8426,1.0,0.9921,-0.5,0.86603,3,2,8.0366,0.290413,0.388474,SIMULADO_CONTROLADO
4.08039,7.4531,32.84854,375.956,2800.0,500.0,3.077,13.1554,1.2639,1.0444,0.96593,-0.25882,1,8,2.2143,0.310168,0.525062,SIMULADO_CONTROLADO
3.68658,8.09222,27.33427,1105.252,9000.0,1200.0,1.416,8.5259,1.1059,0.98,-0.86603,-0.5,3,7,4.0764,0.4324,0.664395,SIMULADO_CONTROLADO
1.86768,2.94494,38.05192,2262.343,9000.0,4000.0,1.838,6.3016,1.0,0.98,0.70711,0.70711,0,3,0.0,0.296381,0.348713,SIMULADO_CONTROLADO
1.16848,2.51153,27.9149,608.96,6500.0,1200.0,4.361,8.2511,1.1499,1.0602,0.86603,0.5,0,0,3.7325,0.141615,0.207111,SIMULADO_CONTROLADO
1.93541,2.22404,52.21348,1045.664,9000.0,4000.0,3.967,7.9764,1.0,1.0317,-0.5,-0.86603,2,0,1.5291,0.242643,0.265686,SIMULADO_CONTROLADO
0.36067,0.52568,41.1655,1605.474,2800.0,1800.0,4.777,12.2579,1.4257,0.9939,0.70711,-0.70711,2,0,2.4806,0.029423,0.053092,SIMULADO_CONTROLADO
1.26689,3.24029,23.45886,267.227,2800.0,1800.0,4.23,11.9052,1.0674,1.0205,0.0,1.0,3,4,6.0423,0.106415,0.138039,SIMULADO_CONTROLADO
4.60089,14.73115,18.73941,408.071,900.0,500.0,3.835,15.616,1.269,1.1132,-0.5,0.86603,3,12,1.7182,0.294627,0.569431,SIMULADO_CONTROLADO
1.93089,7.57659,15.29094,880.217,1400.0,2500.0,3.718,14.9318,1.3342,1.0927,-0.70711,0.70711,3,5,0.0,0.129314,0.226874,SIMULADO_CONTROLADO
2.64786,3.01182,52.74933,3834.161,1400.0,7000.0,6.296,11.2069,1.0072,1.0302,0.86603,0.5,2,6,0.0806,0.23627,0.263022,SIMULADO_CONTROLADO
0.56651,0.96784,35.11989,1873.025,9000.0,4000.0,5.77,6.2794,1.1722,1.0717,-0.70711,-0.70711,1,0,2.8631,0.090217,0.137375,SIMULADO_CONTROLADO
4.06143,6.61197,36.85528,573.859,1400.0,1200.0,3.229,14.3116,1.2486,1.0404,0.86603,0.5,1,8,2.7492,0.283785,0.441322,SIMULADO_CONTROLADO
1.79454,3.91528,27.50046,1915.351,4200.0,2500.0,4.663,11.5558,1.1785,0.98,-0.96593,-0.25882,0,1,2.6619,0.155294,0.23935,SIMULADO_CONTROLADO
2.58316,3.70865,41.7914,51.915,2200.0,800.0,1.308,14.2241,1.2178,0.98,-0.86603,-0.5,1,1,0.0,0.181604,0.223102,SIMULADO_CONTROLADO
3.00163,4.02928,44.69735,950.801,6500.0,2500.0,1.311,10.4672,1.0,0.9941,-0.96593,-0.25882,1,4,6.7553,0.286766,0.363143,SIMULADO_CONTROLADO
3.9598,9.23632,25.72321,241.374,2200.0,1200.0,2.888,11.303,1.2486,0.98,-0.25882,-0.96593,0,9,5.5755,0.350331,0.516736,SIMULADO_CONTROLADO
2.30235,5.21365,26.49604,1278.265,9000.0,7000.0,5.2,4.586,1.0822,1.0472,0.0,1.0,0,4,2.7737,0.502044,0.678614,SIMULADO_CONTROLADO
1.82745,2.66887,41.08368,1498.225,2800.0,2500.0,6.105,12.3409,1.2159,1.0103,0.86603,0.5,2,1,0.0,0.148081,0.194094,SIMULADO_CONTROLADO
0.69921,1.40544,29.85021,179.977,1400.0,500.0,4.82,16.5768,1.3072,1.0541,-0.25882,0.96593,1,1,5.8274,0.04218,0.070302,SIMULADO_CONTROLADO
0.51477,1.82411,16.93215,1048.115,2200.0,7000.0,4.944,13.016,1.267,1.0548,-0.5,-0.86603,3,1,4.8873,0.039549,0.060532,SIMULADO_CONTROLADO
2.26827,5.60028,24.30167,833.078,2200.0,4000.0,1.37,13.352,1.2158,1.0661,0.86603,-0.5,1,4,2.7159,0.169882,0.25818,SIMULADO_CONTROLADO
2.59539,9.87863,15.76368,376.663,6500.0,800.0,6.13,7.9041,1.2627,0.9931,-0.5,0.86603,3,6,5.0174,0.328362,0.565916,SIMULADO_CONTROLADO
2.91144,3.51404,49.71096,98.885,2200.0,800.0,1.66,12.9809,1.2701,1.0582,0.5,-0.86603,2,3,1.4619,0.224287,0.309976,SIMULADO_CONTROLADO
0.99758,2.61214,22.914,573.942,900.0,800.0,6.219,14.8014,1.3993,0.992,-0.86603,0.5,0,0,0.4835,0.067397,0.112667,SIMULADO_CONTROLADO
1.27676,3.12956,24.47801,1147.223,6500.0,1200.0,1.951,9.6797,1.1546,1.067,-0.96593,0.25882,0,2,2.8305,0.1319,0.209472,SIMULADO_CONTROLADO
2.23808,2.79999,47.95917,1914.943,9000.0,7000.0,1.377,8.6442,1.1862,1.09,0.0,1.0,2,1,0.0,0.258911,0.340087,SIMULADO_CONTROLADO
1.41326,2.47948,34.19899,1660.587,1400.0,7000.0,4.187,13.5316,1.3091,1.0675,-0.5,0.86603,2,2,0.1687,0.104441,0.151722,SIMULADO_CONTROLADO
8.94334,13.42777,39.96198,652.417,6500.0,1800.0,1.802,11.0593,1.0815,1.027,-0.70711,0.70711,1,13,3.6421,0.808671,1.126045,SIMULADO_CONTROLADO
1.25415,1.25185,60.10997,294.243,900.0,1200.0,1.353,13.543,1.0,1.0605,-0.25882,0.96593,2,1,3.004,0.092605,0.108354,SIMULADO_CONTROLADO
2.7257,8.30397,19.69445,252.544,2200.0,1200.0,4.739,12.6966,1.2389,0.98,-0.70711,-0.70711,3,8,0.0,0.21468,0.317539,SIMULADO_CONTROLADO
3.61014,7.1777,30.17793,1252.633,900.0,7000.0,5.113,14.4468,1.127,0.98,-0.86603,-0.5,1,4,1.6411,0.249892,0.28332,SIMULADO_CONTROLADO
3.76473,7.96931,28.34424,175.686,2200.0,800.0,2.753,13.2393,1.0,1.056,1.0,0.0,0,4,0.0,0.28436,0.350294,SIMULADO_CONTROLADO
1.39311,2.14404,38.98565,3305.506,4200.0,4000.0,4.028,11.419,1.2401,1.0938,0.70711,0.70711,1,0,1.474,0.121999,0.192195,SIMULADO_CONTROLADO
3.01204,9.49507,19.03332,3479.928,9000.0,7000.0,4.306,6.4733,1.389,0.98,0.5,0.86603,3,4,1.2445,0.4653,0.840547,SIMULADO_CONTROLADO
2.75227,8.54443,19.32676,2902.104,6500.0,4000.0,2.052,10.835,1.0,1.0357,0.86603,0.5,3,2,4.5837,0.254017,0.347736,SIMULADO_CONTROLADO
3.10447,6.56828,28.3588,1627.951,9000.0,4000.0,3.532,7.1563,1.3236,1.0547,-0.25882,0.96593,3,3,2.1707,0.433811,0.842909,SIMULADO_CONTROLADO
2.21608,6.65331,19.98477,3435.997,4200.0,7000.0,4.576,11.2123,1.0,1.0073,1.0,0.0,3,4,1.9892,0.197647,0.245195,SIMULADO_CONTROLADO
3.62808,8.2451,26.40171,300.35,2200.0,800.0,5.894,13.203,1.096,1.0197,0.0,1.0,0,4,1.6759,0.274792,0.357609,SIMULADO_CONTROLADO
2.41545,5.86115,24.7267,3003.341,9000.0,7000.0,3.42,4.8374,1.4545,1.0626,-0.86603,-0.5,1,5,0.0,0.499332,0.918936,SIMULADO_CONTROLADO
0.62039,1.6223,22.94481,252.484,900.0,500.0,4.906,12.9892,1.1075,1.0399,0.86603,0.5,0,0,2.2929,0.047762,0.063735,SIMULADO_CONTROLADO
2.3626,5.97206,23.73657,366.797,6500.0,500.0,3.859,7.1012,1.1744,1.0401,0.0,-1.0,0,1,3.5139,0.332706,0.500233,SIMULADO_CONTROLADO
2.57006,6.99512,22.04449,334.171,9000.0,800.0,4.948,6.4319,1.2821,0.9908,-0.86603,-0.5,3,7,2.9863,0.399579,0.71775,SIMULADO_CONTROLADO
3.45398,6.87083,30.16213,1108.156,900.0,2500.0,5.382,14.1748,1.0,1.0336,-0.25882,-0.96593,3,2,3.9545,0.24367,0.303705,SIMULADO_CONTROLADO
